"","CSA_ID","createTime","updateTime","finishTime","Mailing_ST","Mailing_City","Mailing_State","Mailing_StateFIPS","Mailing_Zip","marketname","HQ_ST","HQ_City","HQ_State","HQ_StateFIPS","HQ_Zip","CSA_ManagerName","CSA_Email","CSA_Phone","CSA_Website","CSA_Facebook","CSA_Twitter","CSA_NumYearContinuous","CSA_NumYearContinuousDesc","Available_Months","Available_Month1","Available_Month2","Available_Month3","Available_Month4","Available_Month5","Available_Month6","Available_Month7","Available_Month8","Available_Month9","Available_Month10","Available_Month11","Available_Month12","Num_Farms_Supply","ProductList","FishList","FruitList","VegList","PoultryList","MeatList","Bakedgoods","Jams","Coffee","Flowers","Cheese","Beans","Eggs","Seafood","Herbs","Fruits","Vegetables","Grains","Honey","Juices","Maple","Mushrooms","Nuts","PetFood","Poultry","Meat","Soap","veg_protein","WildHarvested","Wine","fsh_Crab","fsh_Oysters","fsh_Trout","fsh_Lobster","fsh_Shrimp","fsh_Tuna","fsh_Mussels","fsh_Salmon","fru_Apples","fru_HoneyDew","fru_Apricots","fru_Kiwi","fru_Avocados","fru_Lemons","fru_Blackberries","fru_Tropical","fru_Blueberries","fru_Nectarines","fru_Cantaloupes","fru_Oranges","fru_Cherries","fru_Peaches","fru_Cranberries","fru_Pears","fru_Currants","fru_Persimmons","fru_Dates","fru_Plums","fru_Figs","fru_Strawberries","fru_Gooseberries","fru_Watermelons","fru_Grapefruit","fru_Grapes","veg_Af_sprouts","veg_Eggplant","veg_PeppersSweet","veg_Artichoke","veg_Endives","veg_Potatoes","veg_Arugula","veg_Garlic","veg_Pumpkin","veg_Asparagus","veg_greenBeans","veg_Radicchio","veg_stringBeans","veg_greenOnions","veg_Radish","veg_Beans_oth","veg_Kale","veg_Rhubarb","veg_Beets","veg_Kohlrabi","veg_Rutabaga","veg_Bokchoy","veg_Leeks","veg_Soybeans","veg_Broccoli","veg_Lettuce","veg_Shallots","veg_BroccoliRabe","veg_Mache","veg_Spinach","veg_Broccolini","veg_MixLeaves","veg_SquashSummer","veg_Brussels","veg_Mizuna","veg_SquashWinter","veg_Cabbage","veg_Mustard","veg_swPotatoes","veg_Carrots","veg_Okra","veg_Chard","veg_Cauliflower","veg_Onions","veg_Tomatillo","veg_Celery","veg_Parsnips","veg_Tomatoes_1","veg_Collards","veg_Peas","veg_Tomatoes_2","veg_Corn","veg_Peanuts","veg_Turnips","veg_Cucumber","veg_PeppersHot","veg_TurnipsGreen","poultry_Chicken","poultry_Goose","poultry_Pigeon","poultry_Cornish_hens","poultry_Ostrich","poultry_Quail","poultry_Duck","poultry_Pheasant","poultry_Turkey","meats_Beef_coldcut","meats_Elk","meats_Pork_chops","meats_Beef_ground","meats_Goat","meats_Pork_coldcut","meats_Beef_sausage","meats_Lamb_chops","meats_Pork_ham","meats_Beef_steaks","meats_Lamb_ground","meats_Pork_sausage","meats_Bison_ground","meats_Lamb_sausage","meats_Rabbit","meats_Bison_steaks","meats_Pork_bacon","meats_Venison","CSA_organic","CSA_organicDesc","farming_practicesList","farming_practices_type_1","farming_practices_type_2","farming_practices_type_3","farming_practices_type_4","farming_practices_type_5","farming_practices_type_6","NumShares","ShareSizeList","SharesSize_full_half","SharesSize_full","SharesAvailablePurchaseDate","ItemsInShareBoxList","ItemsInShareBox_1","ItemsInShareBox_2","ItemsInShareBox_3","AccptdPmntList","AccptdPmnt_Cash","AccptdPmnt_Checks","AccptdPmnt_CreditCd","AccptdPmnt_SNAP","CSAPaymentTypeList","CSAPaymentType_1","CSAPaymentType_2","CSAPaymentType_3","CSAPaymentType_4","DeliverPickUpMethodList","DeliverPickUpMethod_1","DeliverPickUpMethod_2","DeliverPickUpMethod_3","DeliverPickUpMethod_4","NumNbrDelivery","NameNbrDelivery","lat","lon"
"679",3005523,"2014-09-25 12:32:06","2014-09-25 12:37:25","2014-09-25 12:38:31",NA,NA,NA,NA,NA,"Vermont Valley Community Farm LLC","4628 County FF","Blue Mounds","Wisconsin",55,53517,"David Perkins","david@vermontvalley.com","6087673860","vermontvalley.com","","",7,"21+ years","Apr; May; Jun; Jul; Aug; Sep; Oct; Nov; Dec; ",0,0,0,1,1,1,1,1,1,1,1,1,1,"Fresh fruits; Fresh vegetables; ","","Cantaloupes; Strawberries; Watermelons; ","Asparagus; Beans (string); Beets; Bok Choy; Broccoli; Brussels sprouts; Cabbage; Carrots; Celery; Collard Greens; Corn; Cucumbers; Eggplant ; Garlic; Green beans; Green onions/scallions; Kale; Kohlrabi; Leeks; Lettuce; Mixed leafy greens; Onions; Peas; Peppers, hot; Peppers, sweet; Potatoes; Pumpkin; Radishes; Rhubarb; Rutabaga; Soybeans; Spinach; Squash, summer; Squash, winter; Sweet potatoes; Swiss chard; Tomatillo; Tomatoes (cherry, grape, etc.) ; Tomatoes (plum, round, etc.); Turnips; ","","",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Yes","",0,0,0,0,0,0,1200,"Full shares; Half shares; ",1,1,"10/21/2013","CSA decides product assortment based entirely on supply availability; ",1,0,0,"Checks; ",0,1,0,0,"One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; Reduced subscription fees based on household income; ",1,1,1,1," Deliver to neighborhood sites;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ",1,0,1,1,25,"madison,Wisconsin; verona,Wisconsin; mt horeb,Wisconsin; cross plains,Wisconsin; fitchbury,Wisconsin; middleton,Wisconsin; ",43.0176845,-89.8217394
"680",3001240,"","2014-07-30 12:08:17","2014-07-30 12:09:33",NA,NA,NA,NA,NA,"Victory Acres Farm and CSA","5275 S. 800 E.","Upland","Indiana",18,46989,"Terry Himelick","vacsa@vicm.org","765-998-2590","http://www.victoryacres.org","http://www.facebook.com/victoryacres","https://twitter.com/VictoryAcresCSA",4,"6 - 10 years","Apr; May; Jun; Jul; Aug; Sep; Oct; ",0,0,0,1,1,1,1,1,1,1,0,0,3,"Cut flowers; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Maple products; Mushrooms; Poultry/fowl meat/products; Red/non-poultry meat/products; ","","Apples; Blackberries/raspberries; Cantaloupes; Pears; Strawberries; Asian Pears; ","Arugula; Asparagus; Beets; Broccoli; Broccolini/baby broccoli; Brussels sprouts; Cabbage; Carrots; Cauliflower; Celery; Collard Greens; Corn; Cucumbers; Garlic; Green beans; Green onions/scallions; Kale; Kohlrabi; Leeks; Lettuce; Mixed leafy greens; Okra; Onions; Parsnips; Peas; Peppers, hot; Peppers, sweet; Potatoes; Pumpkin; Radishes; Rhubarb; Spinach; Squash, summer; Squash, winter; Sweet potatoes; Swiss chard; Tomatoes (cherry, grape, etc.) ; Tomatoes (plum, round, etc.); Turnips; Turnip greens; ","Chicken; Turkey; ","Beef/veal (ground); Beef/veal (steaks, roasts); Pork (bacon); Pork (chops, roasts); Pork (ham); Pork (sausage); ",0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,2,"","Pasture-raised/free range animals; ",0,0,0,0,0,1,85,"Full shares; ",0,1,"01/01/2014","CSA decides product assortment based entirely on supply availability; ",1,0,0,"Cash; Checks; ",1,1,0,0,"One advance payment; Payments in installments; ",1,1,0,0," Deliver to neighborhood sites; ",1,0,0,0,2,"Marion ,Indiana; Upland,Indiana; ",40.437176,-85.4836158
"681",3005687,"2015-09-16 17:01:04","2015-09-16 17:16:17","2015-09-16 17:17:19",NA,NA,NA,NA,NA,"Village Acres Farm & FoodShed","229 Cuba Mills Road","Mifflintown","Pennsylvania",42,17059,"Hannah Smith-Brubaker","hannah@villageacresfarm.com","717-436-9477","www.villageacresfarm.com","www.facebook.com/villageacres","www.twitter.com/villageacres",7,"21+ years","Year Round",1,1,1,1,1,1,1,1,1,1,1,1,1,"Cut flowers; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Maple products; Mushrooms; Poultry/fowl meat/products; Soap/body care products; Wild harvested forest products; ","","Apples; Blackberries/raspberries; Blueberries; Cantaloupes; Cherries; Cranberries; Gooseberries; Honeydew melons; Kiwi; Nectarines; Peaches; Pears; Persimmons; Plums; Strawberries; Watermelons; ","Arugula; Asparagus; Beans (string); Beans, other; Beets; Bok Choy; Broccoli; Cabbage; Carrots; Cauliflower; Celery; Collard Greens; Corn; Cucumbers; Eggplant ; Endives; Garlic; Green beans; Green onions/scallions; Kale; Kohlrabi; Leeks; Lettuce; Mixed leafy greens; Mizuna; Mustard Greens; Okra; Onions; Parsnips; Peas; Peppers, hot; Peppers, sweet; Potatoes; Pumpkin; Radicchio; Radishes; Rhubarb; Rutabaga; Soybeans; Shallots; Spinach; Squash, summer; Squash, winter; Sweet potatoes; Swiss chard; Tomatillo; Tomatoes (cherry, grape, etc.) ; Tomatoes (plum, round, etc.); Turnips; Turnip greens; Ginger, Turmeric; ","Chicken; Turkey; ","",0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Yes","Pasture-raised/free range animals; ",0,0,0,0,0,1,250,"Full shares; Half shares; Greens only share (winter only); a la carte storage crops share (winter only); ",1,1,"01/13/2015","CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; Customers choose from available products prior to each delivery; ",1,1,1,"Cash; Checks; Debit/Credit cards; SNAP benefits (Bridge cards/EBT); ",1,1,1,1,"One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; Reduced subscription fees based on household income; ",1,1,1,1," Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ",1,0,0,1,4,"State College,Pennsylvania; Harrisburg ,Pennsylvania; Lewistown,Pennsylvania; Selinsgrove,Pennsylvania; ",40.5925537,-77.4047327
"682",3005502,"2014-09-16 11:10:52","2014-09-26 08:21:27","",NA,NA,NA,NA,NA,"Violet Fields Farm","W7976 Highway 18","Fort Atkinson ","Wisconsin",55,53538,"","","","","","",0,"","",0,0,0,0,0,0,0,0,0,0,0,0,NA,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,0,0,0,0,0,NA,"",0,0,"","",0,0,0,"",0,0,0,0,"",0,0,0,0,"",0,0,0,0,NA,"",43.0076516,-88.936089
"683",3005430,"2014-08-21 18:47:45","2014-08-21 18:51:25","",NA,NA,NA,NA,NA,"W.H.Brookhiser & SonsLLC","3463 169th St.","Wever","Iowa",19,52658,"","","","","","",5,"11 - 15 years","Sep; Oct; Nov; Dec; ",0,0,0,0,0,0,0,0,1,1,1,1,1,"Nuts; ","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Yes","No pesticides; No antibiotics; No hormones; Fair Labor practices; ",1,1,1,1,0,0,NA,"",0,0,"","",0,0,0,"",0,0,0,0,"",0,0,0,0,"",0,0,0,0,NA,"",40.713803,-91.242824
"684",3000902,"","2014-07-28 20:57:17","2014-07-28 20:59:51",NA,NA,NA,NA,NA,"Wabi Sabi Farm","10743 NW 142nd Street","Granger","Iowa",19,50009,"Ben Saunders","WabiSabiIowa@gmail.com","515-745-9951","http://wabisabi-farm.com/","https://www.facebook.com/WabiSabiFarmIowa/info","",2,"2 - 3 years","Mar; Apr; May; Jun; Aug; Sep; Oct; Nov; ",0,0,1,1,1,1,0,1,1,1,1,0,1,"Cut flowers; Fresh fruits; Fresh vegetables; Wild harvested forest products; ","","Blackberries/raspberries; Cantaloupes; Gooseberries; Honeydew melons; Peaches; Plums; Strawberries; Watermelons; elderberries, mulberries, etc.; ","Artichokes; Arugula; Asparagus; Beans (string); Beans, other; Beets; Bok Choy; Broccoli; Broccoli rabe; Brussels sprouts; Cabbage; Carrots; Cauliflower; Celery; Collard Greens; Cucumbers; Eggplant ; Endives; Garlic; Green beans; Green onions/scallions; Kale; Kohlrabi; Leeks; Lettuce; Mixed leafy greens; Mizuna; Mustard Greens; Okra; Onions; Peas; Peppers, hot; Peppers, sweet; Potatoes; Pumpkin; Radishes; Soybeans; Shallots; Spinach; Squash, summer; Squash, winter; Sweet potatoes; Swiss chard; Tomatillo; Tomatoes (cherry, grape, etc.) ; Tomatoes (plum, round, etc.); Turnips; Turnip greens; ","","",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Yes"," cooperative attitude with nature; ",0,0,0,0,0,0,157,"Full shares; Half shares; ",1,1,"01/01/2014","CSA decides product assortment based entirely on supply availability; ",1,0,0,"Cash; Checks; Debit/Credit cards; ",1,1,1,0,"downpayment ($150) due at registration and then the balance paid in full by May 1st.  Balance dependendant on what share types (ex. Full Share vs. Half Share) selected.; ",0,0,0,0," Deliver to neighborhood sites;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ",1,0,1,1,14,"Des Moines ,Iowa; West Des Moines ,Iowa; Johnston ,Iowa; Urbandale ,Iowa; Waukee ,Iowa; Perry ,Iowa; ",41.7609476,-93.8146904
"685",3002733,"","2014-07-30 12:27:09","2014-07-30 12:28:02",NA,NA,NA,NA,NA,"Walkabout Farm","15D Callies Common","Peterborough","New Hampshire",33,3458,"Todd Horner","info@walkaboutfarm.org","207-251-6163","www.walkaboutfarm.org","https://www.facebook.com/pages/Walkabout-Farm/319886474804161","",2,"2 - 3 years","Apr; May; Jun; Jul; Aug; Sep; Oct; ",0,0,0,1,1,1,1,1,1,1,0,0,1,"Cut flowers; Fresh/dried herbs; Fresh fruits; Fresh vegetables; ","","Strawberries; Watermelons; ","Arugula; Asparagus; Beans (string); Beets; Bok Choy; Broccoli; Broccoli rabe; Brussels sprouts; Cabbage; Carrots; Celery; Collard Greens; Cucumbers; Eggplant ; Garlic; Green beans; Green onions/scallions; Kale; Kohlrabi; Leeks; Lettuce; Mache/lamb's lettuce; Mixed leafy greens; Onions; Parsnips; Peas; Peppers, hot; Peppers, sweet; Potatoes; Pumpkin; Radicchio; Radishes; Rhubarb; Soybeans; Shallots; Spinach; Squash, summer; Squash, winter; Sweet potatoes; Swiss chard; Tomatillo; Tomatoes (cherry, grape, etc.) ; Tomatoes (plum, round, etc.); Turnips; Turnip greens; ","","",0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"","No pesticides; No antibiotics; No hormones; Pasture-raised/free range animals; ",1,1,1,0,0,1,90,"Full shares; Half shares; ",1,1,"","CSA decides product assortment based entirely on supply availability; ",1,0,0,"Cash; Checks; Debit/Credit cards; ",1,1,1,0,"Payments in installments; Reduced subscription fees in exchange for labor; ",0,1,1,0," Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ",1,0,0,1,2,"Peterborough ,New Hampshire; Hancock ,New Hampshire; ",42.8850877,-71.9725621
"686",3004435,"","2014-08-26 22:10:10","2014-08-26 22:12:15",NA,NA,NA,NA,NA,"Walnut Creek Farm","6529 Asher Road","Alvarado","Texas",48,76009,"Mark Forster","walnutcreekfarmtexas@hotmail.com","817-295-3488","Walnutcreekfarmtexas.com","https://www.facebook.com/walnutcreekfarm","",3,"4 - 5 years","Year Round; ",1,1,1,1,1,1,1,1,1,1,1,1,12,"Eggs; Fish/seafood; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Mushrooms; Poultry/fowl meat/products; Red/non-poultry meat/products; ","Salmon; ","Apples; Avocados; Blackberries/raspberries; Blueberries; Cantaloupes; Grapefruit; Grapes; Lemons/limes; Oranges, mandarins, etc.; Peaches; Pears; Persimmons; Plums; Strawberries; Tropical fruit; Watermelons; ","Arugula; Asparagus; Beans (string); Beets; Broccoli; Broccoli rabe; Brussels sprouts; Cabbage; Carrots; Cauliflower; Celery; Cucumbers; Green onions/scallions; Kale; Kohlrabi; Leeks; Lettuce; Mustard Greens; Onions; Parsnips; Peas; ","Chicken; ","Beef/veal (ground); Beef/veal (steaks, roasts); Bison (ground); ",0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"Yes","No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals; ",1,1,1,0,1,1,110,"Full shares; Half shares; ",1,1,"","CSA decides product assortment based entirely on supply availability; ",1,0,0,"",0,0,0,0,"Payments in installments; ",0,1,0,0," Deliver to neighborhood sites; ",1,0,0,0,12,"Mansfeild,Texas; Plano ,Texas; Burleson,Texas; Frisco,Texas; Ft worth,Texas; ",32.451044,-97.241157
"687",3003505,"","2015-05-13 11:23:32","2015-05-13 11:23:34",NA,NA,NA,NA,NA,"Wayward Seed Farm","3626 CR 168","Fremont","Ohio",39,43420,"Jaime Moore","farm@waywardseed.com","614.327.0102","http://www.waywardseed.com","https://www.facebook.com/WaywardSeed","https://twitter.com/waywardseed",4,"6 - 10 years","Jan; Feb; Jun; Jul; Aug; Sep; Oct; Nov; Dec; ",1,1,0,0,0,1,1,1,1,1,1,1,1,"Coffee/tea; Fresh/dried herbs; Fresh fruits; Fresh vegetables; ","","Apples; Apricots; Blackberries/raspberries; Blueberries; Cantaloupes; Cherries; Grapes; Honeydew melons; Nectarines; Peaches; Pears; Plums; Strawberries; Watermelons; ","Arugula; Beans (string); Beets; Bok Choy; Broccoli; Broccoli rabe; Broccolini/baby broccoli; Cabbage; Carrots; Cauliflower; Celery; Collard Greens; Corn; Cucumbers; Eggplant ; Garlic; Green beans; Green onions/scallions; Kale; Kohlrabi; Leeks; Lettuce; Mixed leafy greens; Mizuna; Mustard Greens; Onions; Peas; Peppers, hot; Peppers, sweet; Potatoes; Pumpkin; Radicchio; Radishes; Rutabaga; Shallots; Spinach; Squash, summer; Squash, winter; Sweet potatoes; Swiss chard; Tomatillo; Tomatoes (cherry, grape, etc.) ; Tomatoes (plum, round, etc.); Turnips; Turnip greens; ","","",0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Yes"," Certified Organic; ",0,0,0,0,0,0,150,"Full shares; Bi-weekly, Fruit Supplement, Coffee Option; ",0,1,"10/01/2014","CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; ",1,1,0,"Cash; Checks; Debit/Credit cards; ",1,1,1,0,"One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ",1,1,1,0," Deliver to neighborhood sites;  Deliver to subscribers’ workplaces; ",1,0,1,0,10,"Bexley ,Ohio; Columbus ,Ohio; Worthington ,Ohio; Westerville ,Ohio; Dublin ,Ohio; Upper Arlington ,Ohio; ",41.281758,-83.111103
"688",3005510,"2014-09-17 22:18:15","2014-09-17 22:24:11","2014-09-17 22:23:20",NA,NA,NA,NA,NA,"We Grow","N7975 Zimmerman Rd","Westboro","Wisconsin",55,54490,"Rebecca Zuleger","rebecca@wegrowfoods.com","715-427-1002","wegrowfoods.com","","",1,"First year","",0,0,0,0,0,0,0,0,0,0,0,0,1,"Dry beans; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; ","","Strawberries; ","Arugula; Beets; Bok Choy; Broccoli; Broccoli rabe; Brussels sprouts; Cabbage; Carrots; Collard Greens; Cucumbers; Garlic; Green beans; Kale; Kohlrabi; Lettuce; Mustard Greens; Onions; Peas; Peppers, hot; Potatoes; Radishes; Spinach; Squash, summer; Squash, winter; Sweet potatoes; Tomatillo; Tomatoes (cherry, grape, etc.) ; Turnips; ","","",0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Yes","No pesticides; ",1,0,0,0,0,0,3,"Half shares; ",1,0,"05/15/2015","CSA decides product assortment based entirely on supply availability; Customers choose from available products prior to each delivery; ",1,0,1,"Cash; Debit/Credit cards; ",1,0,1,0,"One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ",1,1,1,0," Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ",1,0,0,1,3,"Westboro,Wisconsin; Medford,Wisconsin; Rib Lake,Wisconsin; ",45.3361769,-90.3525435
"689",3001125,"","2014-09-01 20:13:22","",NA,NA,NA,NA,NA,"Wellhausen Farms","PO Box 1602","Wheaton","Illinois",17,60187,"Jim","wellhausengroup@aol.com","630-231-2350","www.wellhausengroup.com","","",4,"6 - 10 years","Year Round",1,1,1,1,1,1,1,1,1,1,1,1,1,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"","",0,0,0,0,0,0,NA,"",0,0,"","",0,0,0,"",0,0,0,0,"",0,0,0,0,"",0,0,0,0,NA,"",41.8745267,-88.1193763
